id;geography; Total_population; Total_Male; Total_Female;Total_age0to17;Male_age0to17;Female_age0to17;Total_age18to64;Male_age18to64;Female_age18to64;Total_age65plus;Male_age65plus;Female_age65plus;Total_age85plusr;Male_age85plusr;Female_age85plusr;pop_density;Total households;Total households!!Family households (families);Total households!!Family households (families)!!With own children of the householder under 18 years;Total households!!Family households (families)!!Married-couple family;Total households!!Family households (families)!!Married-couple family!!With own children of the householder under 18 years;"Total households!!Family households (families)!!Male householder, no wife present, family";HOUSEHOLDS BY TYPE!!;"Total households!!Family households (families)!!Female householder, no husband present, family";"Total households!!Family households (families)!!Female householder, no husband present, family!!With own children of the householder under 18 years";Total households!!Nonfamily households;Total households!!Nonfamily households!!Householder living alone;Total households!!Nonfamily households!!Householder living alone!!65 years and over;Total households!!Households with one or more people under 18 years;Total households!!Households with one or more people 65 years and over;Total households!!Average household size;Total households!!Average family size;RELATIONSHIP!!Population in households;RELATIONSHIP!!Population in households!!Householder;RELATIONSHIP!!Population in households!!Spouse;RELATIONSHIP!!Population in households!!Child;RELATIONSHIP!!Population in households!!Other relatives;RELATIONSHIP!!Population in households!!Nonrelatives;RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner;MARITAL STATUS!!Males 15 years and over;MARITAL STATUS!!Males 15 years and over!!Never married;"MARITAL STATUS!!Males 15 years and over!!Now married, except separated";MARITAL STATUS!!Males 15 years and over!!Separated;MARITAL STATUS!!Males 15 years and over!!Widowed;MARITAL STATUS!!Males 15 years and over!!Divorced;MARITAL STATUS!!Females 15 years and over;MARITAL STATUS!!Females 15 years and over!!Never married;"MARITAL STATUS!!Females 15 years and over!!Now married, except separated";MARITAL STATUS!!Females 15 years and over!!Separated;MARITAL STATUS!!Females 15 years and over!!Widowed;MARITAL STATUS!!Females 15 years and over!!Divorced;SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school;"SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool";SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten;SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8);SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12);SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school;EDUCATIONAL ATTAINMENT!!Population 25 years and over;EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade;"EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma";EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency);"EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree";EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree;EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree;EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree;EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher;EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher;VETERAN STATUS!!Civilian population 18 years and over;VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability;TOT_POP;TOT_MALE;TOT_FEMALE;WA_MALE;WA_FEMALE;BA_MALE;BA_FEMALE;IA_MALE;IA_FEMALE;AA_MALE;AA_FEMALE;NA_MALE;NA_FEMALE;TOM_MALE;TOM_FEMALE;WAC_MALE;WAC_FEMALE;BAC_MALE;BAC_FEMALE;IAC_MALE;IAC_FEMALE;AAC_MALE;AAC_FEMALE;NAC_MALE;NAC_FEMALE;NH_MALE;NH_FEMALE;NHWA_MALE;NHWA_FEMALE;NHBA_MALE;NHBA_FEMALE;NHIA_MALE;NHIA_FEMALE;NHAA_MALE;NHAA_FEMALE;NHNA_MALE;NHNA_FEMALE;NHTOM_MALE;NHTOM_FEMALE;NHWAC_MALE;NHWAC_FEMALE;NHBAC_MALE;NHBAC_FEMALE;NHIAC_MALE;NHIAC_FEMALE;NHAAC_MALE;NHAAC_FEMALE;NHNAC_MALE;NHNAC_FEMALE;H_MALE;H_FEMALE;HWA_MALE;HWA_FEMALE;HBA_MALE;HBA_FEMALE;HIA_MALE;HIA_FEMALE;HAA_MALE;HAA_FEMALE;HNA_MALE;HNA_FEMALE;HTOM_MALE;HTOM_FEMALE;HWAC_MALE;HWAC_FEMALE;HBAC_MALE;HBAC_FEMALE;HIAC_MALE;HIAC_FEMALE;HAAC_MALE;HAAC_FEMALE;HNAC_MALE;HNAC_FEMALE
22105;Tangipahoa Parish;133777;64790;68987;32761;16638;16123;81786;39568;42218;19230;8584;10646;1855;651;1204;"169,0572512";47401;29605;12309;19567;7498;3060;1684;6978;3127;17796;14430;5214;14506;13374;2.75;3.51;130199;47401;19720;43255;11331;8492;2745;50803;20216;22269;799;1267;6252;55082;19347;21831;1850;6447;5607;34166;1164;1888;13559;7888;9667;86670;2410;8996;33373;19092;6214;11603;4982;75264;16585;100906;7956;133092;23024;32802;1122;81765;14308;18525;7594;133777;64790;68987;44025;45409;18902;21661;275;282;452;563;41;44;1095;1028;44998;46326;19480;22229;686;680;718;774;99;86;61535;66387;41259;43201;18705;21514;231;226;420;526;17;25;903;895;42059;44005;19201;22012;544;554;638;706;62;61;3255;2600;2766;2208;197;147;44;56;32;37;24;19;192;133;2939;2321;279;217;142;126;80;68;37;25
22107;Tensas Parish;4462;2158;2304;1022;530;492;2351;1145;1206;1089;483;606;130;38;92;"7,402314301";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4462;2158;2304;968;993;1154;1270;6;3;4;5;0;0;26;33;990;1022;1171;1288;16;18;7;12;1;0;2101;2263;923;964;1146;1259;3;2;4;5;0;0;25;33;944;993;1162;1277;12;17;7;12;1;0;57;41;45;29;8;11;3;1;0;0;0;0;1;0;46;29;9;11;4;1;0;0;0;0
22109;Terrebonne Parish;111021;54649;56372;28090;14340;13750;66947;33178;33769;15984;7131;8853;1667;643;1024;"90,27368449";37911;26511;10387;18378;7128;1692;730;6441;2529;11400;8822;3665;13151;11207;2.90;3.43;109817;37911;18791;37383;8362;7370;3943;41416;16058;18586;134;1465;5173;45253;14576;20240;1066;4546;4825;27232;2318;2526;13873;5224;3291;73145;6206;9167;28003;14012;3858;7543;4356;57772;11899;82580;5694;109873;22009;28293;2751;65356;12327;16224;6931;111021;54649;56372;39006;39643;10150;11203;3334;3396;665;593;56;67;1438;1470;40198;40860;10932;12017;4030;4123;900;804;174;175;51431;53964;36351;37671;9984;11061;3112;3243;606;558;22;48;1356;1383;37471;38813;10736;11831;3761;3923;818;751;136;150;3218;2408;2655;1972;166;142;222;153;59;35;34;19;82;87;2727;2047;196;186;269;200;82;53;38;25
22111;Union Parish;22330;11056;11274;4888;2496;2392;12852;6392;6460;4590;2168;2422;533;213;320;"25,46247009";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22330;11056;11274;8177;8117;2665;2963;67;55;28;31;5;10;114;98;8273;8202;2726;3013;121;100;49;49;10;17;10519;10786;7736;7714;2625;2924;41;33;20;21;4;9;93;85;7814;7787;2676;2966;83;72;39;38;9;15;537;488;441;403;40;39;26;22;8;10;1;1;21;13;459;415;50;47;38;28;10;11;1;2
22113;Vermilion Parish;59830;28974;30856;15229;7739;7490;35489;17210;18279;9112;4025;5087;1149;402;747;"50,99675312";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59830;28974;30856;23681;25029;4032;4587;138;120;646;616;9;4;468;500;24113;25494;4328;4906;289;275;719;686;27;22;27879;29755;22770;24127;3962;4508;114;86;628;604;5;1;400;429;23140;24525;4223;4792;233;208;690;663;19;15;1095;1101;911;902;70;79;24;34;18;12;4;3;68;71;973;969;105;114;56;67;29;23;8;7
22115;Vernon Parish;48860;26045;22815;12129;6179;5950;30772;17195;13577;5959;2671;3288;574;245;329;"36,79445236";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48860;26045;22815;20284;17660;3834;3292;405;385;443;560;140;104;939;814;21130;18387;4309;3718;701;653;788;832;194;144;23469;20807;18171;16054;3632;3124;326;325;411;516;115;86;814;702;18909;16680;4049;3494;560;533;714;758;160;119;2576;2008;2113;1606;202;168;79;60;32;44;25;18;125;112;2221;1707;260;224;141;120;74;74;34;25
22117;Washington Parish;46582;23027;23555;11232;5769;5463;26995;13529;13466;8355;3729;4626;884;341;543;"69,57419951";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46582;23027;23555;15492;15867;6996;7178;97;116;71;61;7;3;364;330;15818;16156;7203;7362;256;265;124;110;21;20;22421;23020;15024;15453;6916;7110;75;95;67;59;6;2;333;301;15324;15716;7110;7281;217;232;114;101;19;16;606;535;468;414;80;68;22;21;4;2;1;1;31;29;494;440;93;81;39;33;10;9;2;4
22119;Webster Parish;38798;18861;19937;8780;4537;4243;22352;11050;11302;7666;3274;4392;937;308;629;"65,40644912";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38798;18861;19937;12069;12445;6336;6977;107;109;73;96;5;5;271;305;12308;12719;6492;7148;224;239;115;136;16;18;18470;19555;11781;12168;6273;6922;92;96;67;88;5;5;252;276;12005;12416;6419;7078;200;213;105;125;16;16;391;382;288;277;63;55;15;13;6;8;0;0;19;29;303;303;73;70;24;26;10;11;0;2
22121;West Baton Rouge Parish;26427;13047;13380;6461;3271;3190;16359;8143;8216;3607;1633;1974;389;133;256;"137,3599289";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26427;13047;13380;7712;7601;5020;5459;30;33;102;87;10;5;173;195;7857;7769;5138;5584;87;104;134;121;19;14;12562;13015;7304;7312;4983;5423;25;27;96;78;1;0;153;175;7432;7462;5091;5539;74;88;124;108;9;8;485;365;408;289;37;36;5;6;6;9;9;5;20;20;425;307;47;45;13;16;10;13;10;6
22123;West Carroll Parish;10982;5588;5394;2533;1347;1186;6359;3322;3037;2090;919;1171;224;75;149;"30,53558832";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10982;5588;5394;4487;4474;954;790;51;43;17;18;3;0;76;69;4555;4536;1000;834;75;68;32;24;8;3;5344;5203;4302;4316;939;776;34;35;15;16;0;0;54;60;4351;4369;974;815;49;56;25;22;5;3;244;191;185;158;15;14;17;8;2;2;3;0;22;9;204;167;26;19;26;12;7;2;3;0
22125;West Feliciana Parish;15460;10106;5354;2500;1244;1256;10637;7663;2974;2323;1199;1124;267;112;155;"38,33199328";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15460;10106;5354;4692;3663;5303;1585;14;13;11;30;1;5;85;58;4747;3715;5363;1625;58;33;20;37;6;7;9969;5250;4602;3582;5274;1571;11;12;11;30;1;2;70;53;4645;3630;5325;1606;47;29;17;37;6;4;137;104;90;81;29;14;3;1;0;0;0;3;15;5;102;85;38;19;11;4;3;0;0;3
22127;Winn Parish;14134;7575;6559;2968;1497;1471;8540;4919;3621;2626;1159;1467;321;96;225;"14,87654414";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14134;7575;6559;4824;4550;2545;1828;66;57;13;21;2;1;125;102;4924;4640;2616;1889;119;97;35;35;10;2;7385;6440;4678;4459;2513;1814;60;47;13;21;1;1;120;98;4776;4545;2580;1873;111;85;34;35;8;2;190;119;146;91;32;14;6;10;0;0;1;0;5;4;148;95;36;16;8;12;1;0;2;0
23000;Maine;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23001;Androscoggin County;107679;52706;54973;23332;11866;11466;65256;32225;33031;19091;8615;10476;2432;860;1572;"230,1133607";44897;26533;11107;19477;6567;1896;916;5160;3624;18364;14650;6291;12347;14192;2.33;2.98;104534;44897;19445;29473;3613;7106;4122;43154;15748;19429;443;1232;6302;45736;12595;21779;486;3899;6977;23988;1456;1015;9997;4801;6719;75875;3382;4394;26306;17783;9177;10486;4347;68099;14833;85371;8022;106462;19161;22237;1331;65865;11570;18360;6260;107679;52706;54973;48329;50614;2399;2341;239;225;452;492;23;19;1264;1282;49552;51845;3040;2965;647;644;752;801;69;71;51635;53910;47544;49783;2289;2217;204;209;416;479;17;14;1165;1208;48671;50945;2873;2798;575;594;696;779;57;61;1071;1063;785;831;110;124;35;16;36;13;6;5;99;74;881;900;167;167;72;50;56;22;12;10
23003;Aroostook County;67111;33186;33925;12226;6306;5920;38689;19474;19215;16196;7406;8790;2109;698;1411;"10,05972352";29931;17603;6063;13297;3374;1592;1092;2714;1597;12328;10396;5199;6656;11035;2.16;2.76;64712;29931;13326;15322;2345;3788;2639;27973;8263;13878;571;1244;4017;28884;6808;13951;232;4118;3775;11934;880;630;5332;2731;2361;49623;2248;3688;16580;11934;5338;7025;2810;43687;9835;54544;5648;65983;17101;12483;785;38180;9277;15320;7039;67111;33186;33925;31534;32206;437;308;621;676;122;192;12;14;460;529;31982;32729;562;445;908;1002;188;271;27;28;32710;33514;31157;31893;411;284;588;638;122;187;8;13;424;499;31571;32388;522;409;855;951;182;260;21;23;476;411;377;313;26;24;33;38;0;5;4;1;36;30;411;341;40;36;53;51;6;11;6;5
23005;Cumberland County;293557;142464;151093;54796;28058;26738;184600;90669;93931;54161;23737;30424;6963;2264;4699;"351,2729567";123485;72142;27903;58660;21524;4757;1883;8725;4496;51343;37832;15645;31003;38586;2.31;2.93;285285;123485;58663;69869;10671;22597;11295;119745;40939;61931;575;2686;13614;129399;38408;61614;738;9902;18737;63806;3523;2616;24511;13562;19594;214979;4218;4799;43087;37358;19813;63845;41859;205962;105704;238739;18249;290537;32766;54377;1851;183775;16452;52385;14463;293557;142464;151093;131321;139320;4774;4387;477;574;2900;3783;54;45;2938;2984;134196;142243;5833;5465;1419;1526;4037;4935;160;151;139272;148001;128564;136675;4625;4249;416;459;2857;3727;41;38;2769;2853;131280;139475;5596;5260;1298;1359;3945;4841;134;133;3192;3092;2757;2645;149;138;61;115;43;56;13;7;169;131;2916;2768;237;205;121;167;92;94;26;18
23007;Franklin County;29897;14676;15221;5235;2677;2558;17957;8766;9191;6705;3233;3472;703;275;428;"17,61736056";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29897;14676;15221;14205;14744;117;58;68;74;51;93;5;9;230;243;14427;14983;178;121;204;218;96;143;17;18;14479;15022;14045;14567;109;54;64;71;51;91;5;9;205;230;14246;14793;156;111;191;206;89;139;13;17;197;199;160;177;8;4;4;3;0;2;0;0;25;13;181;190;22;10;13;12;7;4;4;1
23009;Hancock County;54811;26549;28262;9364;4752;4612;31958;15646;16312;13489;6151;7338;1543;518;1025;"34,53479176";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54811;26549;28262;25513;27055;245;282;135;125;265;420;9;3;382;377;25881;27422;350;393;339;317;358;510;20;18;26123;27851;25162;26715;217;250;120;113;260;414;6;3;358;356;25508;27062;309;354;310;295;350;498;16;16;426;411;351;340;28;32;15;12;5;6;3;0;24;21;373;360;41;39;29;22;8;12;4;2
23011;Kennebec County;122083;59519;62564;23566;11994;11572;74167;36442;37725;24350;11083;13267;2991;1091;1900;"140,7346706";54299;31105;11933;22684;7343;2462;1283;5959;3307;23194;17923;7734;13071;17973;2.18;2.79;118351;54299;22729;28218;4606;8499;6317;49827;16678;23064;347;2044;7694;53303;11683;25057;267;4860;11436;25001;1323;1155;9999;5868;6656;88711;2087;3459;30197;20329;8558;15114;8967;83165;24081;99071;11034;120551;22290;22987;1625;73808;12563;23756;8102;122083;59519;62564;56991;60097;570;365;343;317;473;664;26;20;1116;1101;58083;61170;918;712;896;862;742;918;65;62;58560;61585;56181;59259;522;328;317;285;457;658;24;15;1059;1040;57218;60275;835;643;845;801;719;898;55;51;959;979;810;838;48;37;26;32;16;6;2;5;57;61;865;895;83;69;51;61;23;20;10;11
23013;Knox County;39771;19617;20154;7081;3696;3385;22633;11385;11248;10057;4536;5521;1231;453;778;"108,9225769";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39771;19617;20154;18862;19516;227;76;88;97;110;145;6;6;324;314;19177;19821;314;158;281;283;170;195;15;23;19361;19816;18635;19197;222;73;81;91;108;145;6;6;309;304;18936;19493;298;149;267;272;165;194;14;22;256;338;227;319;5;3;7;6;2;0;0;0;15;10;241;328;16;9;14;11;5;1;1;1
23015;Lincoln County;34342;16852;17490;5731;3018;2713;19093;9447;9646;9518;4387;5131;1092;405;687;"75,33344393";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34342;16852;17490;16292;16947;141;78;67;62;132;158;5;1;215;244;16504;17181;202;137;184;213;178;211;11;10;16637;17278;16130;16767;122;72;60;54;127;158;5;0;193;227;16321;16984;172;123;165;197;170;208;9;6;215;212;162;180;19;6;7;8;5;0;0;1;22;17;183;197;30;14;19;16;8;3;2;4
23017;Oxford County;57618;28505;29113;10624;5460;5164;34511;17114;17397;12483;5931;6552;1387;514;873;"27,74197472";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57618;28505;29113;27408;28135;210;148;141;146;241;204;13;6;492;474;27887;28599;338;267;418;433;339;296;33;19;28078;28711;27038;27795;198;142;127;123;239;202;13;6;463;443;27489;28230;318;247;391;394;330;287;29;17;427;402;370;340;12;6;14;23;2;2;0;0;29;31;398;369;20;20;27;39;9;9;4;2
23019;Penobscot County;151096;74754;76342;27394;14144;13250;95498;47819;47679;28204;12791;15413;3586;1321;2265;"44,47672232";61765;36788;13447;26464;7692;2752;1439;7572;4316;24977;19442;8188;14733;19265;2.34;2.91;144685;61765;26596;35553;8109;12662;4607;63860;23759;28771;1052;2719;7559;65473;18841;29498;864;5707;10563;34816;2023;955;12228;6223;13387;108069;2532;6162;36743;21239;11128;19373;10892;99375;30265;124249;11440;149592;28436;26685;2123;96130;15906;26777;10407;151096;74754;76342;70759;72536;859;606;971;956;836;866;25;24;1304;1354;72031;73858;1263;1014;1643;1668;1129;1175;67;72;73684;75297;69864;71654;807;562;936;919;826;855;21;19;1230;1288;71064;72917;1180;940;1571;1590;1105;1153;60;61;1070;1045;895;882;52;44;35;37;10;11;4;5;74;66;967;941;83;74;72;78;24;22;7;11
23021;Piscataquis County;16800;8378;8422;2828;1422;1406;9483;4687;4796;4489;2269;2220;528;238;290;"4,241321884";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16800;8378;8422;8064;8104;54;44;63;66;63;78;3;5;131;125;8188;8227;89;80;137;142;94;97;9;14;8254;8297;7966;8015;48;36;57;58;63;77;3;5;117;106;8076;8119;80;62;123;122;90;93;9;10;124;125;98;89;6;8;6;8;0;1;0;0;14;19;112;108;9;18;14;20;4;4;0;4
23023;Sagadahoc County;35634;17314;18320;6819;3490;3329;20934;10205;10729;7881;3619;4262;815;280;535;"140,3072912";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35634;17314;18320;16584;17610;200;138;83;84;151;166;4;6;292;316;16867;17917;312;250;200;220;226;248;14;21;16973;18008;16314;17347;177;128;64;76;137;159;4;5;277;293;16582;17633;282;231;174;201;211;239;14;16;341;312;270;263;23;10;19;8;14;7;0;1;15;23;285;284;30;19;26;19;15;9;0;5
23025;Somerset County;50592;25163;25429;9610;4906;4704;30452;15229;15223;10530;5028;5502;1074;403;671;"12,89179912";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50592;25163;25429;24240;24560;199;112;145;144;178;190;10;8;391;415;24623;24960;317;243;359;376;251;263;24;26;24857;25170;23998;24346;176;102;136;136;174;186;10;8;363;392;24355;24724;284;216;334;358;241;257;23;26;306;259;242;214;23;10;9;8;4;4;0;0;28;23;268;236;33;27;25;18;10;6;1;0
23027;Waldo County;39694;19517;20177;7295;3755;3540;23474;11553;11921;8925;4209;4716;889;338;551;"54,37752534";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39694;19517;20177;18808;19515;159;90;107;90;102;179;7;9;334;294;19135;19806;255;167;299;262;159;229;20;22;19203;19896;18568;19279;145;81;99;83;99;175;7;8;285;270;18846;19546;223;150;266;247;149;220;19;16;314;281;240;236;14;9;8;7;3;4;0;1;49;24;289;260;32;17;33;15;10;9;1;6
23029;Washington County;31490;15567;15923;5938;3041;2897;17865;8912;8953;7687;3614;4073;805;279;526;"12,28776527";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31490;15567;15923;14183;14580;133;85;847;855;77;81;3;8;324;314;14498;14884;201;156;1065;1060;125;133;15;16;15166;15562;13856;14310;111;77;815;829;69;72;0;4;315;270;14162;14572;175;132;1031;1013;116;117;10;7;401;361;327;270;22;8;32;26;8;9;3;4;9;44;336;312;26;24;34;47;9;16;5;9
23031;York County;206229;100606;105623;38565;19967;18598;125431;61722;63709;42233;18917;23316;5271;1816;3455;"208,0909239";88416;54432;16933;44408;12407;3108;1144;6916;3382;33984;25322;11673;19710;30455;2.30;2.83;203108;88416;44024;47308;8456;14904;7022;83516;24096;45972;1132;1976;10340;90724;21395;46662;923;8403;13341;39626;2648;1328;17410;8763;9477;152863;3199;5384;48063;33441;15479;32485;14812;144280;47297;166946;16681;204246;31652;38714;2694;123963;15414;41569;13544;206229;100606;105623;95990;101026;1173;862;398;373;1249;1561;32;35;1764;1766;97704;102749;1752;1426;1215;1189;1721;2034;80;81;98769;103875;94494;99571;1073;801;323;319;1225;1528;24;32;1630;1624;96079;101161;1587;1297;1074;1072;1670;1973;67;69;1837;1748;1496;1455;100;61;75;54;24;33;8;3;134;142;1625;1588;165;129;141;117;51;61;13;12
24000;Maryland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24001;Allegany County;70975;36998;33977;12321;6407;5914;44254;24237;20017;14400;6354;8046;1931;673;1258;"168,11292";27190;16619;6467;12307;3816;1233;751;3079;1900;10571;8701;4440;6965;9565;2.29;2.87;62179;27190;12517;16390;2236;3846;1723;32310;12829;13898;596;1052;3935;28423;8094;12702;186;3382;4059;15134;418;792;5612;3071;5241;49508;1006;3090;21323;9968;5043;5458;3620;45412;9078;58707;5236;65038;11503;12222;616;39557;6208;13259;4679;70975;36998;33977;31245;31437;4544;1271;76;71;378;439;21;25;734;734;31936;32123;5072;1819;213;199;487;530;39;47;36146;33508;30523;31063;4483;1236;58;57;373;434;14;22;695;696;31178;31717;4995;1758;173;171;476;521;31;44;852;469;722;374;61;35;18;14;5;5;7;3;39;38;758;406;77;61;40;28;11;9;8;3
24003;Anne Arundel County;576031;285333;290698;128107;65299;62808;363374;182455;180919;84550;37579;46971;9613;3453;6160;"1388,747305";212687;145626;62810;112956;47243;7354;3116;25316;12451;67061;52228;19183;69013;59360;2.63;3.15;559499;212687;113160;160107;40052;33493;13604;230952;81994;120487;2525;4395;21551;237929;67184;119323;5473;17853;28096;144272;10821;5326;60531;26372;41222;398184;9250;21260;92531;78542;32026;97738;66837;367674;164575;432414;50661;550863;58268;127896;5367;339733;29268;83234;23633;576031;285333;290698;213117;214071;50217;52653;1323;1220;11129;13098;368;337;9179;9319;221354;222358;55039;57831;3357;3384;14781;16604;823;793;261090;268379;193185;195879;48149;50545;728;727;10800;12817;225;222;8003;8189;200355;203133;52340;55106;2284;2434;14174;16059;634;623;24243;22319;19932;18192;2068;2108;595;493;329;281;143;115;1176;1130;20999;19225;2699;2725;1073;950;607;545;189;170
24005;Baltimore County;828431;392710;435721;178931;91233;87698;507190;241733;265457;142310;59744;82566;22567;7620;14947;"1384,507782";313259;203785;80554;141714;51265;16454;7798;45617;21491;109474;91882;39553;91718;101710;2.58;3.22;808680;313259;141953;243948;65593;43927;15088;316980;115396;156659;6135;9424;29366;362593;120323;154394;8291;36102;43483;206656;12245;8341;80311;41978;63781;577101;20634;26910;140682;109843;40622;132445;105965;529557;238410;648618;40953;820471;96587;178316;8154;504260;46419;137895;42014;828431;392710;435721;243210;260578;111457;134899;1803;1834;25705;26757;301;327;10234;11326;252034;270202;117806;142230;4290;4750;29191;30426;692;793;368340;413261;224488;244024;108495;131708;1044;1165;25396;26414;125;162;8792;9788;231999;252265;113929;138047;2972;3458;28584;29778;468;562;24370;22460;18722;16554;2962;3191;759;669;309;343;176;165;1442;1538;20035;17937;3877;4183;1318;1292;607;648;224;231
24009;Calvert County;92003;45613;46390;21300;10909;10391;57016;28397;28619;13687;6307;7380;1578;512;1066;"431,5519915";32145;24267;10283;18477;7718;1541;557;4249;2008;7878;6463;2557;11505;9294;2.84;3.23;91441;32145;18506;28752;6964;5074;1247;36916;12509;19359;244;1077;3727;38086;10217;19143;464;2411;5851;23228;1272;804;9951;5926;5275;63613;541;3455;17967;13380;6861;12076;9333;59617;21409;69338;8189;90207;9448;21292;1472;55591;4116;13324;3860;92003;45613;46390;37270;37561;5878;6183;221;198;759;979;49;53;1436;1416;38557;38840;6631;6946;572;547;1260;1471;120;131;43686;44499;35705;36045;5712;6014;173;151;742;957;42;43;1312;1289;36883;37207;6391;6717;474;441;1221;1424;109;112;1927;1891;1565;1516;166;169;48;47;17;22;7;10;124;127;1674;1633;240;229;98;106;39;47;11;19
