FIPStxt,State,County,RuralUrbanContinuumCode2013,UrbanInfluenceCode2013,RuralUrbanContinuumCode2003,UrbanInfluenceCode2003,Metro2013,Nonmetro2013,Micropolitan2013,Type_2015_Update,Type_2015_Farming_NO,Type_2015_Manufacturing_NO,Type_2015_Mining_NO,Type_2015_Government_NO,Type_2015_Recreation_NO,Low_Education_2015_update,Low_Employment_2015_update,Population_loss_2015_update,Retirement_Destination_2015_Update,Perpov_1980_0711,PersistentChildPoverty_1980_2011,Hipov,HiAmenity,HiCreativeClass2000,Gas_Change,Oil_Change,Oil_Gas_Change,Metro2003,NonmetroNotAdj2003,NonmetroAdj2003,Noncore2003,EconomicDependence2000,Nonmetro2003,Micropolitan2003,FarmDependent2003,ManufacturingDependent2000,LowEducation2000,RetirementDestination2000,PersistentPoverty2000,Noncore2013,Type_2015_Nonspecialized_NO,Metro_Adjacent2013,PersistentChildPoverty2004,RecreationDependent2000
35039,NM,Rio Arriba,4,5,6,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,9,0,9,0,0,1,0,6,1,1,0,0,0,0,1,0,1,1,1,0
35041,NM,Roosevelt,7,8,7,8,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0
35043,NM,Sandoval,2,2,2,2,1,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0
35045,NM,San Juan,3,2,3,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,9,9,9,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0
35047,NM,San Miguel,6,5,6,5,0,1,1,4,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,4,1,1,0,0,0,1,1,0,0,1,1,0
35049,NM,Santa Fe,3,2,3,2,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
35051,NM,Sierra,6,6,6,6,0,1,0,4,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,4,1,0,0,0,0,1,0,1,0,1,1,1
35053,NM,Socorro,6,6,6,6,0,1,0,4,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,4,1,0,0,0,0,1,1,1,0,1,1,0
35055,NM,Taos,7,8,7,8,0,1,1,5,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,5,1,1,0,0,0,1,1,0,0,0,1,1
35057,NM,Torrance,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,1,0,1,0
35059,NM,Union,9,11,9,11,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,9,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0
35061,NM,Valencia,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0
36001,NY,Albany,2,2,2,2,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
36003,NY,Allegany,7,9,7,9,0,1,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,0,0,0,0
36005,NY,Bronx,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,1,0,1,0
36007,NY,Broome,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
36009,NY,Cattaraugus,4,3,4,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,1,1,0,0
36011,NY,Cayuga,4,5,4,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,1,1,0,0
36013,NY,Chautauqua,4,3,4,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,1,1,0,0
36015,NY,Chemung,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
36017,NY,Chenango,6,6,6,6,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,1,0,1,0,0
36019,NY,Clinton,5,8,5,8,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0
36021,NY,Columbia,6,3,6,5,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,0,1,0,0
36023,NY,Cortland,4,5,4,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,1,1,0,0
36025,NY,Delaware,6,6,6,6,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,1,0,1,0,1
36027,NY,Dutchess,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
36029,NY,Erie,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
36031,NY,Essex,6,6,6,6,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,0,1,0,1
36033,NY,Franklin,7,8,5,8,0,1,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0
36035,NY,Fulton,4,5,4,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,1,1,0,0
36037,NY,Genesee,4,3,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,1,1,0,0
36039,NY,Greene,6,6,6,6,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,0,1,0,1
36041,NY,Hamilton,8,7,8,7,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,0,1,0,1
36043,NY,Herkimer,2,2,2,2,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
36045,NY,Jefferson,3,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0
36047,NY,Kings,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,1,0,1,0
36049,NY,Lewis,6,6,6,6,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,1,0,1,0,0
36051,NY,Livingston,1,1,1,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
36053,NY,Madison,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
36055,NY,Monroe,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
36057,NY,Montgomery,4,5,4,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,1,1,0,0
36059,NY,Nassau,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
36061,NY,New York,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0
36063,NY,Niagara,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
36065,NY,Oneida,2,2,2,2,1,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
36067,NY,Onondaga,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
36069,NY,Ontario,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
36071,NY,Orange,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
36073,NY,Orleans,1,1,1,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
36075,NY,Oswego,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
36077,NY,Otsego,7,8,6,5,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0
36079,NY,Putnam,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
36081,NY,Queens,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
36083,NY,Rensselaer,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
36085,NY,Richmond,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
36087,NY,Rockland,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
36089,NY,St. Lawrence,4,5,5,8,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0
36091,NY,Saratoga,2,2,2,2,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
36093,NY,Schenectady,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
36095,NY,Schoharie,2,2,2,2,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
36097,NY,Schuyler,6,7,6,7,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,0,1,0,0
36099,NY,Seneca,6,3,6,3,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,1,0,0
36101,NY,Steuben,4,3,4,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,1,1,0,0
36103,NY,Suffolk,1,1,1,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
36105,NY,Sullivan,4,4,4,6,0,1,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,0,0,0,0,0,0,1,0,1,0,1
36107,NY,Tioga,2,2,2,2,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
36109,NY,Tompkins,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
36111,NY,Ulster,3,2,3,2,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1
36113,NY,Warren,3,2,3,2,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
36115,NY,Washington,3,2,3,2,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
36117,NY,Wayne,1,1,1,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
36119,NY,Westchester,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
36121,NY,Wyoming,6,4,6,4,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,0,1,0,0
36123,NY,Yates,1,1,6,4,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0
37001,NC,Alamance,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
37003,NC,Alexander,2,2,2,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
37005,NC,Alleghany,9,10,9,10,0,1,0,5,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0
37007,NC,Anson,6,4,1,1,0,1,0,4,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0
37009,NC,Ashe,7,10,9,10,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,3,1,0,0,1,0,0,0,1,0,0,0,0
37011,NC,Avery,8,7,8,7,0,1,0,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6,1,0,0,0,0,1,0,1,0,1,0,1
37013,NC,Beaufort,6,5,6,5,0,1,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,1,1,0
37015,NC,Bertie,7,11,9,12,0,1,0,3,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,3,1,0,0,1,1,0,1,1,0,0,1,0
37017,NC,Bladen,6,6,6,6,0,1,0,3,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,1,1,0,1,1,0
37019,NC,Brunswick,2,2,2,2,1,0,0,5,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
37021,NC,Buncombe,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
37023,NC,Burke,2,2,2,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0
37025,NC,Cabarrus,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
37027,NC,Caldwell,2,2,2,2,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0
37029,NC,Camden,8,3,8,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,1,1,0,0
37031,NC,Carteret,4,5,4,5,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5,1,1,0,0,0,1,0,0,0,1,0,1
37033,NC,Caswell,8,7,8,7,0,1,0,4,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,1,0,0,0,1,0,0,1,0,1,0,0
37035,NC,Catawba,2,2,2,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
37037,NC,Chatham,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0
37039,NC,Cherokee,9,12,9,12,0,1,0,5,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,3,1,0,0,1,0,1,0,1,0,0,0,0
37041,NC,Chowan,6,4,7,9,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,1,1,1,0
37043,NC,Clay,9,12,9,12,0,1,0,5,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,6,1,0,0,0,0,1,0,1,0,0,0,0
37045,NC,Cleveland,4,3,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,1,1,0,0
37047,NC,Columbus,6,6,6,6,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,3,1,0,0,1,1,0,1,1,1,1,1,0
37049,NC,Craven,3,2,5,8,1,0,0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0
37051,NC,Cumberland,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
37053,NC,Currituck,1,1,1,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
37055,NC,Dare,4,3,5,8,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,1,1,0,0,0,1,0,0,0,1,0,1
37057,NC,Davidson,2,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,1,0,0,0
37059,NC,Davie,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
37061,NC,Duplin,6,6,6,6,0,1,0,3,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,3,1,0,0,1,1,0,0,1,0,1,1,0
37063,NC,Durham,2,2,2,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
37065,NC,Edgecombe,3,2,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,1,0,1,0
37067,NC,Forsyth,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
37069,NC,Franklin,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
37071,NC,Gaston,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
37073,NC,Gates,1,1,8,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0
37075,NC,Graham,9,12,9,12,0,1,0,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,6,1,0,0,0,0,1,0,1,0,0,0,1
37077,NC,Granville,4,3,6,6,0,1,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0
37079,NC,Greene,8,7,3,2,0,1,0,4,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0
37081,NC,Guilford,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
37083,NC,Halifax,4,5,4,5,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,6,1,1,0,0,1,0,1,0,1,1,1,0
37085,NC,Harnett,4,3,4,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,1,1,0,0
37087,NC,Haywood,2,2,2,2,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1
37089,NC,Henderson,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0
37091,NC,Hertford,6,4,7,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,6,1,0,0,0,1,0,0,1,1,1,1,0
37093,NC,Hoke,2,2,2,2,1,0,0,3,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0
37095,NC,Hyde,9,10,9,10,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,1,0,0,0,1
37097,NC,Iredell,1,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,1,0,0,0
37099,NC,Jackson,6,5,6,6,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,1,0,1
37101,NC,Johnston,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
37103,NC,Jones,3,2,8,5,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0
37105,NC,Lee,4,5,4,5,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,1,0,0
37107,NC,Lenoir,4,5,4,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,1,1,1,0
37109,NC,Lincoln,1,1,4,3,1,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0
37111,NC,McDowell,6,5,6,6,0,1,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0
37113,NC,Macon,7,9,7,11,0,1,0,5,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,0,1,0,1,0,0,0,1
37115,NC,Madison,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
37117,NC,Martin,6,6,6,6,0,1,0,3,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,1,1,0,1,1,0
37119,NC,Mecklenburg,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
37121,NC,Mitchell,7,10,9,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,1,0,0,0
37123,NC,Montgomery,6,6,6,6,0,1,0,3,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3,1,0,0,1,1,0,0,1,0,1,0,0
37125,NC,Moore,4,5,4,5,0,1,1,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,0,0,1,0,0,0,1,0,1
37127,NC,Nash,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
37129,NC,New Hanover,2,2,2,2,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0
37131,NC,Northampton,9,8,9,8,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0
37133,NC,Onslow,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
37135,NC,Orange,2,2,2,2,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
