,AREA,TITLE,AVGEMP,TOTWAGE,ANNAVGSAL
12908,Niagara County,Electrical Contractors,507,25387738,50074
12909,Niagara County,Residential Electrical Contractors,294,12263751,41713
12910,Niagara County,Nonresidential Electrical Contractors,213,13123987,61615
12911,Niagara County,Plumbing and HVAC Contractors,398,19369229,48666
12912,Niagara County,Residential Plumbing/HVAC Contractors,217,8740129,40277
12913,Niagara County,Nonresidential Plumbing/HVAC Contractors,180,10629100,59051
12914,Niagara County,Other Building Equipment Contractors,63,5049069,80144
12915,Niagara County,Other Nonresidential Equipment Contrs,57,4853751,85154
12916,Niagara County,Building Finishing Contractors,325,13974490,42998
12917,Niagara County,Drywall and Insulation Contractors,53,2743146,51757
12918,Niagara County,Residential Drywall Contractors,34,1634625,48077
12919,Niagara County,Nonresidential Drywall Contractors,19,1108521,58343
12920,Niagara County,Painting and Wall Covering Contractors,94,4264549,45368
12921,Niagara County,Residential Painting Contractors,48,1767782,36829
12922,Niagara County,Flooring Contractors,30,1111146,37038
12923,Niagara County,Residential Flooring Contractors,21,604156,28769
12924,Niagara County,Finish Carpentry Contractors,116,4660372,40176
12925,Niagara County,Residential Finish Carpentry Contractors,114,4593854,40297
12926,Niagara County,Other Specialty Trade Contractors,572,33866348,59207
12927,Niagara County,Site Preparation Contractors,259,16458104,63545
12928,Niagara County,Residential Site Preparation Contractors,10,293102,29310
12929,Niagara County,All Other Specialty Trade Contractors,312,17408244,55796
12930,Niagara County,All Other Residential Trade Contractors,151,7037354,46605
12931,Niagara County,All Other Nonresidential Trade Contrs,161,10370890,64415
12932,Niagara County,NAICS 31-33: Manufacturing,8949,569582230,63648
12933,Niagara County,Food Manufacturing,273,9001795,32974
12934,Niagara County,Bakeries and Tortilla Manufacturing,85,2761686,32490
12935,Niagara County,Bread and Bakery Product Manufacturing,85,2761686,32490
12936,Niagara County,Beverage & Tobacco Product Manufacturing,237,6323066,26680
12937,Niagara County,Beverage Manufacturing,193,4278880,22170
12938,Niagara County,Wineries,69,1130596,16385
12939,Niagara County,Textile Product Mills,37,1417252,38304
12940,Niagara County,Other Textile Product Mills,37,1417252,38304
12941,Niagara County,Wood Product Manufacturing,92,3352241,36437
12942,Niagara County,Other Wood Product Manufacturing,91,3292990,36187
12943,Niagara County,Millwork,18,808737,44930
12944,Niagara County,Other Millwork (including Flooring),17,643737,37867
12945,Niagara County,Wood Container and Pallet Manufacturing,20,519654,25983
12946,Niagara County,Paper Manufacturing,605,44143947,72965
12947,Niagara County,Converted Paper Product Manufacturing,444,31847509,71729
12948,Niagara County,Paperboard Container Manufacturing,376,27936135,74298
12949,Niagara County,Corrugated/Solid Fiber Box Manufacturing,376,27936135,74298
12950,Niagara County,Printing and Related Support Activities,170,6390385,37591
12951,Niagara County,Printing,170,6390385,37591
12952,Niagara County,Commercial Gravure Printing,142,5677757,39984
12953,Niagara County,Commercial Screen Printing,26,674857,25956
12954,Niagara County,Chemical Manufacturing,1046,92857658,88774
12955,Niagara County,Basic Chemical Manufacturing,789,75921552,96225
12956,Niagara County,Other Basic Inorganic Chemical Mfg,400,41569674,103924
12957,Niagara County,Other basic inorganic chemical manufacturing,400,41569674,103924
12958,Niagara County,Other Basic Organic Chemical Mfg,276,24329974,88152
12959,Niagara County,All Other Basic Organic Chemicals,276,24329974,88152
12960,Niagara County,Other Chemical Preparation Manufacturing,29,2190583,75537
12961,Niagara County,All Other Chemical Preparation Mfg,29,2190583,75537
12962,Niagara County,Other Miscellaneous Chemicals Mfg,27,2127036,78779
12963,Niagara County,Plastics & Rubber Products Manufacturing,581,30344072,52227
12964,Niagara County,Plastics Product Manufacturing,523,27224238,52054
12965,Niagara County,Other Plastics Product Manufacturing,345,16202475,46964
12966,Niagara County,All Other Plastics Product Manufacturing,345,16202475,46964
12967,Niagara County,Nonmetallic Mineral Product Mfg,684,43154409,63091
12968,Niagara County,Cement & Concrete Product Manufacturing,42,2419376,57604
12969,Niagara County,Other Nonmetallic Mineral Products,438,24033513,54871
12970,Niagara County,Abrasive Product Manufacturing,216,11849209,54857
12971,Niagara County,All Other Nonmetallic Mineral Products,222,12184304,54884
12972,Niagara County,Cut Stone & Stone Product Manufacturing,30,1231954,41065
12973,Niagara County,Primary Metal Manufacturing,241,17893244,74246
12974,Niagara County,Iron and Steel Mills and Ferroalloys,209,16514924,79019
12975,Niagara County,Iron and steel mills and ferroalloy mfg.,209,16514924,79019
12976,Niagara County,Fabricated Metal Product Manufacturing,1512,89062154,58904
12977,Niagara County,Architectural and Structural Metals,277,16954498,61208
12978,Niagara County,Plate Work/Fabricated Structural Product,225,13844154,61530
12979,Niagara County,Fabricated Structural Metal Mfg,105,5983747,56988
12980,Niagara County,Ornamental & Architectural Metal Product,51,3110344,60987
12981,Niagara County,Sheet Metal Work Manufacturing,51,3110344,60987
12982,Niagara County,Machine Shops and Threaded Products,782,43990412,56254
12983,Niagara County,Machine Shops,733,41483702,56594
12984,Niagara County,"Turned Products & Screws, Nuts, & Bolts",49,2506710,51157
12985,Niagara County,Precision Turned Product Manufacturing,49,2506710,51157
12986,Niagara County,"Coating, Engraving & Heat Treating Metal",237,13445339,56731
12987,Niagara County,Machinery Manufacturing,579,33481818,57827
12988,Niagara County,Metalworking Machinery Manufacturing,132,7724613,58520
12989,Niagara County,"Special Tools, Dies, Jigs, and Fixtures",63,3956924,62808
12990,Niagara County,Machine tool manufacturing,59,3391335,57480
12991,Niagara County,Other General Purpose Machinery Mfg,295,16538136,56061
12992,Niagara County,All Other General Purpose Machinery,278,16028689,57657
12993,Niagara County,Computer and Electronic Product Mfg,819,52204360,63742
12994,Niagara County,Semiconductor and Electronic Components,444,26646493,60015
12995,Niagara County,Electronic Instrument Manufacturing,370,25419546,68701
12996,Niagara County,Electrical Equipment and Appliances,152,8725185,57403
12997,Niagara County,Other Electrical Equipment & Components,135,7646638,56642
12998,Niagara County,All Other Electrical Equipment/Component,135,7646638,56642
12999,Niagara County,Carbon & Graphite Product Manufacturing,132,7204394,54579
13000,Niagara County,Miscellaneous Manufacturing,333,14108548,42368
13001,Niagara County,Medical Equipment and Supplies Mfg,122,5952096,48788
13002,Niagara County,Other Miscellaneous Manufacturing,211,8156452,38656
13003,Niagara County,Sign Manufacturing,38,1509783,39731
13004,Niagara County,All Other Miscellaneous Manufacturing,129,4983504,38632
13005,Niagara County,Wholesale Trade,1525,87997353,57703
13006,Niagara County,"Merchant Wholesalers, Durable Goods",945,49259113,52126
13007,Niagara County,Motor Vehicle/Part Merchant Wholesalers,66,2087815,31634
13008,Niagara County,New Motor Vehicle Part Merchant Whsle,42,1046704,24922
13009,Niagara County,Lumber and Supply Merchant Wholesalers,8,406469,50809
13010,Niagara County,Commercial Goods Merchant Wholesalers,152,7693070,50612
13011,Niagara County,Other Professional Goods Merchant Whsle,65,3878747,59673
13012,Niagara County,Metal and Mineral Merchant Wholesalers,82,4864930,59328
13013,Niagara County,Metal Merchant Wholesalers,82,4864930,59328
13014,Niagara County,Electric Goods Merchant Wholesalers,55,2783796,50614
13015,Niagara County,Wiring & Equipment Merchant Wholesalers,28,1524861,54459
13016,Niagara County,Hardware & Plumbing Merchant Wholesalers,94,5757106,61246
13017,Niagara County,Plumbing Goods Merchant Wholesalers,59,2792782,47335
13018,Niagara County,Machinery & Supply Merchant Wholesalers,381,21750079,57087
13019,Niagara County,Construction Equip Merchant Wholesalers,76,4691048,61724
13020,Niagara County,Industrial Machinery Merchant Whsle,170,9311414,54773
13021,Niagara County,Industrial Supplies Merchant Wholesalers,33,2851429,86407
13022,Niagara County,Misc Durable Goods Merchant Wholesalers,88,3404401,38686
13023,Niagara County,Recyclable Material Merchant Wholesalers,45,1494775,33217
13024,Niagara County,All Other Durable Goods Merchant Whsle,29,1381280,47630
13025,Niagara County,"Merchant Wholesalers, Nondurable Goods",469,31150289,66419
13026,Niagara County,Druggists' Goods Merchant Wholesalers,130,13837016,106439
13027,Niagara County,Apparel/Piece Goods Merchant Wholesalers,8,219287,27411
13028,Niagara County,Grocery Product Merchant Wholesalers,47,1189381,25306
13029,Niagara County,Other Grocery Product Merchant Whsle,11,331049,30095
13030,Niagara County,Chemical Merchant Wholesalers,25,2561710,102468
13031,Niagara County,Other Chemical Merchant Wholesalers,25,2561710,102468
13032,Niagara County,Petroleum Merchant Wholesalers,205,11362109,55425
13033,Niagara County,Misc Nondurable Goods Merchant Whsle,20,522449,26122
13034,Niagara County,Other Nondurable Goods Merchant Whsle,18,516449,28692
13035,Niagara County,Electronic Markets and Agents/Brokers,111,7587951,68360
13036,Niagara County,Wholesale Trade Agents and Brokers,111,7587951,68360
13037,Niagara County,NAICS 44-45: Retail Trade,10381,273982590,26393
13038,Niagara County,Motor Vehicle and Parts Dealers,1379,62324852,45196
13039,Niagara County,Automobile Dealers,739,37692477,51005
13040,Niagara County,New Car Dealers,638,33995519,53285
13041,Niagara County,Used Car Dealers,100,3696958,36970
